,MCS,TBS,SegmentsNumber,PacketSize
4773,20,24,3,79
4774,20,24,3,69
4775,20,24,3,73
4776,20,24,3,76
4777,20,24,3,67
4778,20,24,3,80
4779,20,24,3,79
4780,20,24,3,75
4781,20,24,3,79
4782,20,24,3,54
4783,20,24,3,79
4784,20,24,3,78
4785,20,24,3,79
4786,20,24,3,65
4787,20,24,3,78
4788,20,24,3,78
4789,20,24,3,63
4790,20,24,3,74
4791,20,24,3,79
4792,20,24,3,62
4793,20,24,3,80
4794,20,24,3,59
4795,20,24,3,65
4796,20,24,3,66
4797,20,24,3,63
4798,20,24,3,61
4799,20,24,3,55
4800,20,24,3,74
4801,20,24,3,57
4802,20,24,3,63
4803,20,24,3,75
4804,20,24,4,83
4805,20,24,3,81
4806,20,24,3,79
4807,20,24,3,78
4808,20,106,3,75
4809,20,24,3,79
4810,20,24,3,76
4811,20,24,3,67
4812,20,24,4,81
4813,20,24,3,79
4814,20,24,3,56
4815,20,24,3,76
4816,20,24,3,78
4817,20,24,3,74
4818,20,24,3,73
4819,20,24,3,74
4820,20,24,3,63
4821,20,24,3,76
4822,20,24,3,63
4823,20,24,3,77
4824,20,24,3,77
4825,20,24,3,76
4826,20,24,3,79
4827,20,24,3,78
4828,20,24,4,81
4829,20,24,3,78
4830,20,24,3,64
4831,20,24,3,66
4832,20,24,3,75
4833,20,24,3,63
4834,20,24,3,66
4835,20,24,3,64
4836,20,24,4,83
4837,20,24,3,62
4838,20,106,3,75
4839,20,24,3,79
4840,20,24,3,60
4841,20,24,3,62
4842,20,24,3,77
4843,20,24,3,75
4844,20,24,3,59
4845,20,24,3,78
4846,20,24,3,60
4847,20,24,4,86
4848,20,24,3,73
4849,20,24,3,65
4850,20,24,3,76
4851,20,24,3,79
4852,20,24,4,82
4853,20,24,3,77
4854,20,24,3,61
4855,20,24,3,76
4856,20,24,3,80
4857,20,24,3,79
4858,20,24,3,60
4859,20,24,3,65
4860,20,24,3,78
4861,20,24,3,72
4862,20,24,3,76
4863,20,24,4,84
4864,20,24,3,74
4865,20,24,4,81
4866,20,24,3,76
4867,20,24,3,76
4868,20,24,3,77
4869,20,24,3,71
4870,20,116,3,65
4871,20,24,3,73
4872,20,24,3,71
4873,20,24,3,75
4874,20,24,3,68
4875,20,24,3,73
4876,20,24,3,72
4877,20,24,3,64
4878,20,24,3,75
4879,20,24,3,73
4880,20,24,3,79
4881,20,24,3,64
4882,20,24,3,57
4883,20,24,3,76
4884,20,24,3,76
4885,20,24,3,56
4886,20,24,3,76
4887,20,24,4,84
4888,20,24,3,75
4889,20,116,3,72
4890,20,24,3,76
4891,20,24,3,74
4892,20,24,3,64
4893,20,24,3,78
4894,20,24,3,65
4895,20,24,3,61
4896,20,24,4,82
4897,20,24,3,69
4898,20,24,3,60
4899,20,24,3,78
4900,20,24,3,71
4901,20,106,4,83
4902,20,24,3,61
4903,20,24,3,80
4904,20,24,3,75
4905,20,24,3,61
4906,20,24,3,79
4907,20,24,4,84
4908,20,116,3,78
4909,20,24,3,61
4910,20,24,3,62
4911,20,24,3,64
4912,20,24,2,78
4913,20,24,3,75
4914,20,24,3,76
4915,20,24,3,79
4916,20,24,3,68
4917,20,24,3,59
4918,20,24,3,58
4919,20,24,3,77
4920,20,24,3,73
4921,20,24,3,75
4922,20,24,3,74
4923,20,24,3,57
4924,20,24,3,70
4925,20,24,3,57
4926,20,116,3,74
4927,20,24,3,75
4928,20,24,3,77
4929,20,24,3,74
4930,20,24,3,65
4931,20,24,3,74
4932,20,24,3,80
4933,20,24,3,64
4934,20,24,3,61
4935,20,24,3,79
4936,20,24,3,62
4937,20,24,4,82
4938,20,24,3,73
4939,20,24,3,57
4940,20,24,3,61
4941,20,24,3,74
4942,20,24,3,66
4943,20,24,3,76
4944,20,24,3,80
4945,20,24,3,72
4946,20,24,3,74
4947,20,24,3,77
4948,20,24,3,64
4949,20,24,3,79
4950,20,24,3,62
4951,20,24,4,84
4952,20,24,3,64
4953,20,24,3,79
4954,20,24,3,59
4955,20,24,3,70
4956,20,24,3,55
4957,20,24,3,58
4958,20,24,3,73
4959,20,24,3,73
4960,20,24,4,82
4961,20,24,3,62
4962,20,24,3,61
4963,20,24,3,76
4964,20,24,4,83
4965,20,24,4,82
4966,20,24,3,64
4967,20,24,4,83
4968,20,24,3,68
4969,20,24,3,79
4970,20,24,3,67
4971,20,24,3,80
4972,20,24,3,58
4973,20,24,3,57
4974,20,24,3,62
4975,20,24,3,77
4976,20,24,3,61
4977,20,24,3,77
4978,20,24,3,74
4979,20,24,3,79
4980,20,24,3,62
4981,20,24,3,74
4982,20,24,3,79
4983,20,24,4,84
4984,20,24,3,79
4985,20,24,3,75
4986,20,24,3,67
4987,20,24,3,67
4988,20,24,3,80
4989,20,24,3,80
4990,20,24,3,73
4991,20,24,3,57
4992,20,24,3,75
4993,20,24,3,77
4994,20,24,3,79
4995,20,24,3,80
4996,20,24,3,64
4997,20,24,3,60
4998,20,24,3,76
4999,20,24,3,61
5000,20,24,3,67
5001,20,24,3,77
5002,20,24,3,59
5003,20,24,3,58
5004,20,24,3,64
5005,20,24,3,80
5006,20,24,3,57
5007,20,24,3,72
5008,20,116,3,80
5009,20,24,3,70
5010,20,24,4,85
5011,20,24,4,81
5012,20,24,3,79
5013,20,24,3,76
5014,20,24,3,74
5015,20,24,3,68
5016,20,24,3,79
5017,20,24,3,73
5018,20,24,3,75
5019,20,24,3,79
5020,20,24,3,79
5021,20,24,4,81
5022,20,24,4,86
5023,20,24,3,78
5024,20,24,3,72
5025,20,24,3,73
5026,20,24,3,77
5027,20,24,3,64
5028,20,24,4,81
5029,20,24,4,83
5030,20,24,3,74
5031,20,24,3,67
5032,20,24,3,58
5033,20,24,3,74
5034,20,24,3,77
5035,20,24,3,78
5036,20,24,3,80
5037,20,24,3,71
5038,20,24,3,77
5039,20,24,4,82
5040,20,24,3,79
5041,20,24,3,56
5042,20,24,3,78
5043,20,24,3,79
5044,20,106,3,74
5045,20,24,3,72
5046,20,24,3,70
5047,20,24,3,74
5048,20,24,3,60
5049,20,24,3,69
5050,20,24,3,77
5051,20,24,3,73
5052,20,24,3,65
5053,20,24,3,72
5054,20,24,3,73
5055,20,24,3,72
5056,20,24,3,75
5057,20,24,3,74
5058,20,24,3,72
5059,20,24,3,62
5060,20,24,3,59
5061,20,24,3,68
5062,20,24,3,59
5063,20,106,3,52
5064,20,24,3,74
5065,20,24,3,78
5066,20,24,3,77
5067,20,24,3,56
5068,20,24,3,77
5069,20,24,4,81
5070,20,24,3,76
5071,20,24,3,62
5072,20,24,3,74
5073,20,24,3,74
5074,20,24,3,71
5075,20,24,3,58
5076,20,24,3,76
5077,20,24,3,75
5078,20,24,3,63
5079,20,24,3,62
5080,20,24,3,76
5081,20,24,3,75
5082,20,24,3,64
5083,20,24,3,76
5084,20,24,4,82
5085,20,24,3,53
5086,20,24,4,83
5087,20,106,3,80
5088,20,24,3,79
5089,20,24,3,78
5090,20,24,3,53
5091,20,24,3,63
5092,20,24,3,67
5093,20,24,3,63
5094,18,24,3,57
5095,18,24,4,76
5096,18,24,4,77
5097,19,24,4,79
5098,19,24,3,71
5099,20,24,3,76
5100,20,24,3,65
5101,20,24,3,59
5102,20,24,3,64
5103,20,24,3,56
5104,20,24,3,80
5105,20,24,4,85
5106,20,24,3,77
5107,20,24,4,84
5108,20,24,3,73
5109,20,24,3,77
5110,20,24,3,77
5111,20,24,3,79
5112,20,24,4,82
5113,20,24,3,61
5114,20,24,4,81
5115,20,24,3,63
5116,20,24,3,65
5117,20,24,3,72
5118,20,24,4,81
5119,20,24,3,74
5120,20,24,3,73
5121,20,24,3,78
5122,20,24,3,63
5123,20,24,3,58
5124,20,24,3,61
5125,20,24,3,54
5126,20,24,3,54
5127,20,24,3,57
5128,20,24,4,81
5129,20,24,3,64
5130,20,24,3,79
5131,20,24,3,80
5132,20,24,3,80
5133,20,24,3,75
5134,20,24,3,73
5135,20,24,3,77
5136,20,24,3,76
5137,20,24,3,71
5138,20,24,3,60
5139,20,24,4,84
5140,20,24,3,54
5141,20,24,3,68
5142,20,24,3,80
5143,20,24,3,66
5144,20,24,3,77
5145,20,24,3,62
5146,20,24,3,72
5147,20,24,3,52
5148,20,106,3,56
5149,20,24,3,55
5150,20,24,4,84
5151,20,24,3,52
5152,20,24,3,58
5153,20,24,3,61
5154,20,24,3,77
5155,20,24,3,60
5156,20,24,4,84
5157,20,24,3,75
5158,20,24,3,75
5159,20,24,3,80
5160,20,116,3,79
5161,20,24,3,58
5162,20,24,3,73
5163,20,24,3,62
5164,20,24,3,77
5165,20,24,4,83
5166,20,24,3,65
5167,20,24,4,84
5168,20,24,3,64
5169,20,24,3,68
5170,20,24,3,60
5171,20,24,3,68
5172,20,106,3,73
5173,20,24,3,74
5174,20,24,3,63
5175,20,24,4,83
5176,20,24,4,83
5177,20,24,3,69
5178,20,24,3,78
5179,20,24,3,76
5180,20,24,3,71
5181,20,24,3,61
5182,20,24,3,75
5183,20,24,4,82
5184,20,24,4,82
5185,20,24,3,68
5186,20,24,3,72
5187,20,24,3,76
5188,20,24,3,74
5189,20,24,3,72
5190,20,24,3,78
5191,20,24,3,77
5192,20,24,3,74
5193,20,24,3,78
5194,20,24,3,64
5195,20,24,3,75
5196,20,24,3,76
5197,20,24,3,76
5198,20,24,4,87
5199,20,24,3,72
5200,20,24,3,64
5201,20,24,3,74
5202,20,24,3,67
5203,20,24,3,58
5204,20,24,3,76
5205,20,24,3,78
5206,20,24,3,61
5207,20,24,3,54
5208,20,24,3,66
5209,20,24,3,77
5210,20,24,3,60
5211,20,24,3,79
5212,20,24,4,86
5213,20,24,3,73
5214,20,24,3,59
5215,20,24,3,74
5216,20,24,3,73
5217,20,24,3,78
5218,20,24,3,55
5219,20,24,3,80
5220,20,24,3,75
5221,20,24,3,73
5222,20,24,3,82
5223,20,24,3,84
5224,20,24,3,58
5225,20,24,3,77
5226,20,24,3,76
5227,20,24,4,82
5228,20,116,3,79
5229,20,24,3,80
5230,20,24,3,75
5231,20,24,3,63
5232,20,24,3,76
5233,20,24,4,81
5234,20,24,3,59
5235,20,24,3,79
5236,20,24,3,63
5237,20,24,3,74
5238,20,24,3,64
5239,20,24,3,79
5240,20,24,3,77
5241,20,24,3,64
5242,20,24,3,72
5243,20,24,3,75
5244,20,24,3,57
5245,20,24,3,55
5246,20,24,3,65
5247,20,24,3,78
5248,20,24,3,65
5249,20,24,3,60
5250,20,24,3,78
5251,20,24,3,80
5252,20,116,3,80
5253,20,24,3,90
5254,20,24,1,76
5255,20,24,3,60
5256,20,24,3,62
5257,20,24,3,76
5258,20,24,3,79
5259,20,24,3,69
5260,20,106,3,74
5261,20,24,3,70
5262,20,24,3,77
5263,20,24,3,73
5264,20,24,3,68
5265,20,24,3,72
5266,20,24,3,79
5267,20,24,3,78
5268,20,24,3,61
5269,20,24,3,58
5270,20,24,3,76
5271,20,24,4,81
5272,20,24,3,78
5273,20,24,3,77
5274,20,24,4,83
5275,20,24,3,79
5276,20,24,3,74
5277,20,24,3,73
5278,20,24,3,65
5279,20,24,3,68
5280,20,24,3,76
5281,20,24,3,62
5282,20,24,3,68
5283,20,24,3,77
5284,20,24,3,79
5285,20,24,3,75
5286,20,24,3,61
5287,20,24,4,81
5288,20,24,3,73
5289,20,24,1,55
5290,20,24,3,79
5291,20,24,3,69
5292,20,24,2,76
5293,20,24,3,57
5294,20,24,3,80
5295,20,24,3,79
5296,20,24,3,74
5297,20,24,3,76
5298,20,24,3,79
5299,20,24,3,69
5300,20,24,3,57
5301,20,24,4,81
5302,20,24,3,76
5303,20,24,3,61
5304,20,24,3,73
5305,20,24,4,81
5306,20,24,3,69
5307,20,24,3,57
5308,20,24,3,61
5309,20,24,3,65
5310,20,24,3,78
5311,20,24,3,74
5312,20,24,3,63
5313,20,24,3,71
5314,20,24,4,82
5315,20,24,4,83
5316,20,24,3,76
5317,20,24,3,75
5318,20,24,4,82
5319,20,24,3,77
5320,20,24,2,63
5321,20,24,3,74
5322,20,24,3,65
5323,20,24,3,74
5324,20,24,3,73
5325,20,24,3,69
5326,20,24,3,73
5327,20,24,3,70
5328,20,24,4,81
5329,20,24,3,72
5330,20,24,3,72
5331,20,24,3,64
5332,20,24,3,79
5333,20,24,3,72
5334,20,24,3,57
5335,20,24,3,65
5336,20,24,3,66
5337,20,24,3,54
5338,20,24,3,47
5339,20,24,3,75
5340,20,106,4,83
5341,20,24,3,59
5342,20,24,3,77
5343,20,24,3,62
5344,20,24,3,77
5345,20,24,4,81
5346,20,24,3,80
5347,20,24,3,68
5348,20,24,3,65
5349,20,24,3,79
5350,20,106,3,76
5351,20,24,3,62
5352,20,24,3,58
5353,20,24,3,73
5354,20,24,3,62
5355,20,24,3,69
5356,20,24,3,73
5357,20,24,3,74
5358,20,24,3,57
5359,20,24,3,76
5360,20,24,3,73
5361,20,24,3,58
5362,20,24,3,73
5363,20,24,3,62
5364,20,24,3,73
5365,20,24,3,79
5366,20,116,4,82
5367,20,24,3,60
5368,20,24,3,76
5369,20,24,3,67
5370,20,24,3,76
5371,20,24,3,74
5372,20,24,3,67
5373,20,24,3,59
5374,20,24,4,81
5375,20,24,4,84
5376,20,24,4,84
5377,20,24,3,68
5378,20,24,4,81
5379,20,24,3,71
5380,20,24,4,81
5381,20,24,3,74
5382,20,24,3,88
5383,20,24,3,72
5384,20,24,3,75
5385,20,24,3,61
5386,20,24,3,74
5387,20,24,3,70
5388,20,24,3,69
5389,20,24,3,79
5390,20,24,3,78
5391,20,24,3,64
5392,20,24,3,63
5393,20,24,3,70
5394,20,24,3,62
5395,20,24,3,78
5396,20,24,3,77
5397,20,24,3,79
5398,20,24,3,76
5399,20,24,3,65
5400,20,24,3,66
5401,20,24,3,71
5402,20,24,3,58
5403,20,24,3,79
5404,20,24,3,76
5405,20,24,3,75
5406,20,24,3,69
5407,20,24,4,84
5408,20,24,3,76
5409,20,116,3,71
5410,20,24,3,74
5411,20,24,3,79
5412,20,24,3,61
5413,20,24,3,62
5414,20,24,3,73
5415,20,24,3,72
5416,20,24,3,71
5417,20,24,3,74
5418,20,24,3,79
5419,20,24,3,60
5420,20,24,3,66
5421,20,106,4,84
5422,20,24,3,67
5423,20,24,3,80
5424,20,24,3,65
5425,20,24,3,78
5426,20,24,3,63
5427,20,24,3,75
5428,20,24,4,83
5429,20,24,3,59
5430,20,24,3,76
5431,20,24,1,57
5432,20,24,3,88
5433,20,24,3,62
5434,20,24,3,79
5435,20,24,3,54
5436,20,24,4,81
5437,20,24,3,56
5438,20,24,3,71
5439,20,24,3,60
5440,20,24,3,67
5441,20,24,3,80
5442,20,24,3,51
5443,20,24,3,75
5444,20,24,3,66
5445,20,24,3,62
5446,20,24,4,84
5447,20,24,3,77
5448,20,24,3,64
5449,20,24,3,61
5450,20,106,3,79
5451,20,24,3,77
5452,20,24,3,88
5453,20,24,3,75
5454,20,24,3,59
5455,20,24,3,75
5456,20,24,3,66
5457,20,24,3,78
5458,20,24,3,76
5459,20,24,3,80
5460,20,24,3,79
5461,20,24,3,78
5462,20,116,3,63
5463,20,24,3,76
5464,20,24,3,78
5465,20,24,3,69
5466,20,24,3,73
5467,20,24,3,67
5468,20,24,3,76
5469,20,24,3,70
5470,20,24,3,62
5471,20,24,3,71
5472,20,24,3,64
5473,20,24,3,78
5474,20,106,3,77
5475,20,24,3,67
5476,20,24,3,59
5477,20,24,3,71
5478,20,24,3,77
5479,20,24,3,74
5480,20,24,3,68
5481,20,24,3,54
5482,20,24,4,82
5483,20,24,3,76
5484,20,24,3,76
5485,20,24,3,76
5486,20,116,3,79
5487,20,24,3,78
5488,20,24,3,57
5489,20,24,3,78
5490,20,24,3,79
5491,20,24,3,78
5492,20,24,3,78
5493,20,24,3,61
5494,20,24,3,73
5495,20,24,4,81
5496,20,24,3,74
5497,20,24,3,63
5498,20,24,3,75
5499,20,24,3,79
5500,20,24,3,74
5501,20,24,3,73
5502,20,24,3,73
5503,20,24,3,78
5504,20,24,3,62
5505,20,24,3,70
5506,20,24,3,76
5507,20,24,3,79
5508,20,24,3,80
5509,20,24,3,77
5510,20,24,3,78
5511,20,24,4,81
5512,20,24,3,74
5513,20,24,3,74
5514,20,24,3,65
5515,20,24,3,79
5516,20,24,3,78
5517,20,106,3,63
5518,20,24,3,76
5519,20,24,3,75
5520,20,24,3,72
5521,20,24,3,79
5522,20,24,3,71
5523,20,24,3,61
5524,20,24,3,74
5525,20,24,3,66
5526,20,24,3,74
5527,20,24,3,60
5528,20,24,3,66
5529,20,24,4,81
5530,20,24,3,61
5531,20,24,3,73
5532,20,24,3,69
5533,20,24,3,63
5534,20,116,3,78
5535,20,24,3,76
5536,20,24,3,60
5537,20,24,3,67
5538,20,24,3,77
5539,20,24,3,68
5540,20,24,3,67
5541,20,24,3,59
5542,20,24,3,59
5543,20,24,3,80
5544,20,24,3,79
5545,20,24,3,71
5546,20,24,3,78
5547,20,24,3,80
5548,20,24,3,79
5549,20,24,3,79
5550,20,24,4,82
5551,20,24,3,60
5552,20,24,3,59
5553,20,24,3,80
5554,20,24,3,51
5555,20,24,3,63
5556,20,24,3,61
5557,20,24,4,82
5558,20,116,3,60
5559,20,24,3,62
5560,20,24,3,73
5561,20,24,3,80
5562,20,24,3,73
5563,20,24,3,60
5564,20,24,4,81
5565,20,24,4,83
5566,20,24,4,82
5567,20,24,3,65
5568,20,24,3,66
5569,20,24,3,76
5570,20,106,3,76
5571,20,24,3,62
5572,20,24,3,79
5573,20,24,3,69
5574,20,24,3,79
5575,20,24,3,67
5576,20,24,3,75
5577,20,24,3,75
5578,20,24,4,84
5579,20,24,3,68
5580,20,24,3,76
5581,20,24,3,68
5582,20,116,3,77
5583,20,24,3,64
5584,20,24,3,73
5585,20,24,4,83
5586,20,24,3,79
5587,20,24,3,75
5588,20,24,3,59
5589,20,24,3,64
5590,20,24,3,76
5591,20,24,3,57
5592,20,24,3,76
5593,20,24,3,76
5594,20,24,3,75
5595,20,24,3,79
5596,20,24,3,80
5597,20,24,3,65
5598,20,24,3,60
5599,20,24,3,77
5600,20,24,3,77
5601,20,116,3,63
5602,20,24,3,66
5603,20,24,3,65
5604,20,24,3,74
5605,20,24,4,85
5606,20,24,3,80
5607,20,24,4,85
5608,20,24,3,67
5609,20,24,3,61
5610,20,24,3,78
5611,20,24,3,64
5612,20,24,3,61
5613,20,106,3,76
5614,20,24,3,76
5615,20,24,3,68
5616,20,24,4,82
5617,20,24,3,76
5618,20,24,3,64
5619,20,24,3,79
5620,20,24,3,66
5621,20,24,4,82
5622,20,24,3,78
5623,20,24,3,80
5624,20,24,3,62
5625,20,116,3,58
5626,20,24,3,80
5627,20,24,3,58
5628,20,24,3,54
5629,20,24,3,67
5630,20,24,2,70
5631,20,24,3,65
5632,20,24,3,74
5633,20,24,3,54
5634,20,24,3,65
5635,20,24,3,68
5636,20,24,3,80
5637,20,24,3,77
5638,20,24,3,80
5639,20,24,3,79
5640,20,24,3,75
5641,20,24,3,77
5642,20,24,3,80
5643,20,116,3,57
5644,20,24,3,74
5645,20,24,3,59
5646,20,24,4,83
5647,20,24,3,76
5648,20,24,3,62
5649,20,24,3,69
5650,20,24,3,76
5651,20,24,3,62
5652,20,24,3,65
5653,20,24,3,60
5654,20,24,3,73
5655,20,106,3,72
5656,20,24,3,79
5657,20,24,3,64
5658,20,24,3,78
5659,20,24,3,78
5660,20,24,3,62
5661,20,24,3,76
5662,20,24,3,76
5663,20,24,3,80
5664,20,24,3,77
5665,20,24,3,70
5666,20,24,3,73
5667,20,116,3,64
5668,20,24,3,77
5669,20,24,3,80
5670,20,24,3,62
5671,20,24,3,79
5672,20,24,4,81
5673,20,24,3,58
5674,20,24,4,83
5675,20,24,4,81
5676,20,24,3,64
5677,20,24,3,77
5678,20,24,3,80
5679,20,24,3,62
5680,20,24,3,65
5681,20,24,3,77
5682,20,24,3,76
5683,20,24,3,62
5684,20,24,3,76
5685,20,24,3,55
5686,20,24,3,61
5687,20,24,3,72
5688,20,24,3,72
5689,20,24,4,83
5690,20,24,3,53
5691,20,24,3,78
5692,20,24,3,78
5693,20,24,3,62
5694,20,24,3,72
5695,20,24,3,67
5696,20,24,4,82
5697,20,24,3,80
5698,20,106,3,66
5699,20,24,4,83
5700,20,24,3,75
5701,20,24,3,79
5702,20,24,3,67
5703,20,24,3,62
5704,20,24,3,79
5705,20,116,3,57
5706,20,24,3,75
5707,20,24,3,80
5708,20,24,3,80
5709,20,24,3,68
5710,20,24,3,80
5711,20,24,4,83
5712,20,24,3,75
5713,20,24,3,66
5714,20,24,3,75
5715,20,24,3,78
5716,20,24,3,77
5717,20,106,3,71
5718,20,24,3,74
5719,20,24,3,77
5720,20,24,3,74
5721,20,24,3,76
5722,20,24,3,76
5723,20,24,3,73
5724,20,24,4,81
5725,20,24,3,74
5726,20,24,4,81
5727,20,24,3,65
5728,20,24,3,78
5729,20,116,1,58
5730,19,24,4,76
5731,19,24,3,67
5732,20,24,3,70
5733,20,24,3,76
5734,20,24,3,75
5735,20,24,4,82
5736,20,24,3,59
5737,20,24,3,60
5738,20,24,3,62
5739,20,24,3,80
5740,20,24,3,79
5741,20,24,3,77
5742,20,24,3,74
5743,20,24,3,61
5744,20,24,3,54
5745,20,24,3,76
5746,20,24,3,59
5747,20,24,3,80
5748,20,24,4,81
5749,20,24,3,77
5750,20,24,3,66
5751,20,24,3,79
5752,20,24,3,74
5753,20,24,3,58
5754,20,24,4,81
5755,20,24,3,74
5756,20,24,4,82
5757,20,24,3,60
5758,20,24,3,71
5759,20,24,3,79
5760,20,24,3,54
5761,20,24,3,76
5762,20,24,3,68
5763,20,24,3,78
5764,20,24,3,68
5765,20,24,3,62
5766,20,24,3,80
5767,20,24,3,79
5768,20,24,3,74
5769,20,24,3,60
5770,20,24,3,72
5771,20,24,3,62
5772,20,24,3,74
5773,20,24,3,78
5774,20,24,3,60
5775,20,24,3,78
5776,20,24,3,66
5777,20,24,3,62
5778,20,24,3,74
5779,20,24,4,82
5780,20,24,3,77
5781,20,24,3,74
5782,20,24,3,76
5783,20,24,3,63
5784,20,24,3,58
5785,20,24,3,74
5786,20,24,4,83
5787,20,24,3,78
5788,20,24,3,58
5789,20,24,3,60
5790,20,24,3,80
5791,20,24,3,75
5792,20,24,3,58
5793,20,24,3,79
5794,20,24,3,55
5795,20,24,3,58
5796,20,24,3,76
5797,20,24,3,78
5798,20,24,3,67
5799,20,24,3,61
5800,20,24,3,71
5801,20,24,3,60
5802,20,24,3,72
5803,20,24,3,57
5804,20,24,3,73
5805,20,24,3,76
5806,20,24,3,62
5807,20,24,3,74
5808,20,24,3,66
5809,20,24,3,77
5810,20,24,3,79
5811,20,24,3,64
5812,20,24,3,66
5813,20,24,4,83
5814,20,24,3,75
5815,20,106,4,81
5816,20,24,3,76
5817,20,24,3,74
5818,20,24,3,77
5819,20,24,3,58
5820,20,24,3,59
5821,20,24,4,81
5822,20,24,3,64
5823,20,24,3,64
5824,20,24,3,66
5825,20,24,3,72
5826,20,24,3,79
5827,20,24,3,74
5828,20,24,3,75
5829,20,24,3,69
5830,20,24,3,66
5831,20,24,4,81
5832,20,24,3,59
5833,20,24,4,81
5834,20,24,3,79
5835,20,24,3,71
5836,20,24,3,74
5837,20,24,3,74
5838,20,24,3,75
5839,20,24,3,71
5840,20,24,3,62
5841,20,24,3,79
5842,20,24,3,62
5843,20,24,3,74
5844,20,24,4,84
5845,20,24,3,75
5846,20,24,3,68
5847,20,24,3,62
5848,20,24,4,81
5849,20,24,3,60
5850,20,24,3,75
5851,20,24,3,77
5852,20,24,4,81
5853,20,24,3,74
5854,20,24,3,67
5855,20,24,3,60
5856,20,24,4,81
5857,20,24,3,75
5858,20,24,3,72
5859,20,24,3,79
5860,20,24,3,61
5861,20,24,3,80
5862,20,24,3,75
5863,20,24,3,67
5864,20,24,3,74
5865,20,24,3,62
5866,20,24,3,73
5867,20,24,3,75
5868,20,24,3,74
5869,20,24,3,57
5870,20,24,3,67
5871,20,24,3,79
5872,20,24,3,74
5873,20,24,3,78
5874,20,24,3,71
5875,20,24,3,53
5876,20,24,3,65
5877,20,24,3,71
5878,20,24,3,79
5879,20,63,3,70
5880,20,24,3,61
5881,20,24,3,76
5882,20,24,3,62
5883,20,24,3,75
5884,20,24,3,60
5885,20,24,3,78
5886,20,24,3,79
5887,20,24,4,81
5888,20,24,3,77
5889,20,24,3,62
5890,20,24,3,77
5891,20,24,3,80
5892,20,24,3,66
5893,20,24,3,67
5894,20,24,3,62
5895,20,24,3,80
5896,20,24,3,61
5897,20,24,3,63
5898,20,24,3,77
5899,20,24,3,74
5900,20,24,3,66
5901,20,24,3,61
5902,20,24,3,76
5903,20,24,3,66
5904,20,24,4,81
5905,20,24,3,64
5906,20,24,3,62
5907,20,24,3,71
5908,20,24,4,82
5909,20,24,3,58
5910,20,24,3,77
5911,20,24,3,78
5912,20,24,3,75
5913,20,24,3,58
5914,20,24,3,76
5915,20,24,3,79
5916,20,24,3,57
5917,20,24,3,80
5918,20,24,3,77
5919,20,24,3,78
5920,20,24,3,59
5921,20,24,3,61
5922,20,24,3,56
5923,20,24,3,70
5924,20,24,3,50
5925,20,24,3,76
5926,20,24,3,71
5927,20,24,3,62
5928,20,24,3,80
5929,20,24,3,62
5930,20,24,3,58
5931,20,24,3,64
5932,20,24,3,75
5933,20,24,3,80
5934,20,24,3,71
5935,20,24,3,61
5936,20,24,3,66
5937,20,24,3,63
5938,20,24,3,62
5939,20,24,3,78
5940,20,24,3,63
5941,20,24,3,57
5942,20,24,4,82
5943,20,24,3,80
5944,20,24,3,79
5945,20,24,3,66
5946,20,24,3,77
5947,20,24,3,80
5948,20,24,3,66
5949,20,24,3,65
5950,20,24,3,75
5951,20,24,3,75
5952,20,24,4,82
5953,20,24,3,61
5954,20,24,4,82
5955,20,24,3,68
5956,20,24,3,56
5957,20,24,3,79
5958,20,24,3,75
5959,20,24,3,70
5960,20,24,3,79
5961,20,24,3,80
5962,20,24,3,59
5963,20,24,3,78
5964,20,24,3,73
5965,20,24,3,60
5966,20,24,3,73
5967,20,24,3,79
5968,20,24,3,61
5969,20,24,3,72
5970,20,24,3,62
5971,20,24,3,61
5972,20,24,3,74
5973,20,24,3,78
5974,20,24,3,58
5975,20,24,3,67
5976,20,24,4,86
5977,20,24,3,76
5978,20,24,3,65
5979,20,24,3,75
5980,20,24,4,81
5981,20,24,3,78
5982,20,24,3,74
5983,20,24,3,78
5984,20,24,3,77
5985,20,24,3,65
5986,20,24,3,79
5987,20,24,3,76
5988,20,24,3,79
5989,20,24,3,64
5990,20,24,3,77
5991,20,24,3,67
5992,20,24,3,78
5993,20,24,3,76
5994,20,24,3,78
5995,20,24,3,76
5996,20,24,3,79
5997,20,24,3,56
5998,20,24,3,80
5999,20,24,3,61
6000,20,24,3,75
6001,20,24,3,80
6002,20,24,3,75
6003,20,24,3,78
6004,20,24,3,61
6005,20,24,3,76
6006,20,24,3,78
6007,20,24,3,57
6008,20,24,3,60
6009,20,24,3,72
6010,20,24,3,76
6011,20,24,3,66
6012,20,24,3,78
6013,20,24,3,79
6014,20,24,3,78
6015,20,24,3,78
6016,20,24,3,76
6017,20,24,4,81
6018,20,24,4,83
6019,20,24,3,78
6020,20,24,3,74
6021,20,24,3,78
6022,20,24,3,61
6023,20,24,3,77
6024,20,24,3,74
6025,20,24,3,77
6026,20,24,3,79
6027,20,24,3,80
6028,20,24,3,74
6029,20,24,3,60
6030,20,24,3,60
6031,20,24,3,61
6032,20,24,3,62
6033,20,24,3,72
6034,20,24,3,79
6035,20,24,3,80
6036,20,24,3,72
6037,20,24,3,78
6038,20,24,3,70
6039,20,24,3,75
6040,20,24,3,54
6041,20,24,3,75
6042,20,24,3,79
